Region,Distrito,Comuna,LocalNro. Mesa,Tipo Mesa,Electores,Nro. En Voto,Candidato,Votos TER
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,28,M,28M,322,59,GONZALO WINTER ETCHEBERRY,1
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,28,M,28M,322,88,SEBASTIAN TORREALBA ALVARADO,1
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,28,M,28M,322,92,LUCIANO CRUZ-COKE CARVALLO,9
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,28,V,28V,338,57,GIORGIO JACKSON DRAGO,22
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,28,V,28V,338,58,NATALIA CASTILLO MUÑOZ,3
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,28,V,28V,338,59,GONZALO WINTER ETCHEBERRY,2
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,28,V,28V,338,88,SEBASTIAN TORREALBA ALVARADO,0
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,28,V,28V,338,92,LUCIANO CRUZ-COKE CARVALLO,4
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,29,M,29M,330,57,GIORGIO JACKSON DRAGO,14
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,29,M,29M,330,58,NATALIA CASTILLO MUÑOZ,1
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,29,M,29M,330,59,GONZALO WINTER ETCHEBERRY,0
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,29,M,29M,330,88,SEBASTIAN TORREALBA ALVARADO,3
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,29,M,29M,330,92,LUCIANO CRUZ-COKE CARVALLO,6
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,29,V,29V,330,57,GIORGIO JACKSON DRAGO,16
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,29,V,29V,330,58,NATALIA CASTILLO MUÑOZ,0
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,29,V,29V,330,59,GONZALO WINTER ETCHEBERRY,1
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,29,V,29V,330,88,SEBASTIAN TORREALBA ALVARADO,1
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,29,V,29V,330,92,LUCIANO CRUZ-COKE CARVALLO,12
13,10,LA GRANJA,ESCUELA BAS. BENJAMIN SUBERCASEAUX,30,M,30M,341,57,GIORGIO JACKSON DRAGO,18
